"","loan_status","loan_amnt","grade","home_ownership","annual_inc","age","ir_cat","emp_cat"
"4966",0,20000,"B","RENT",75000,27,"Missing","0-15"
"4967",1,5000,"C","MORTGAGE",29664,21,"13.5+","0-15"
"4968",0,1000,"A","MORTGAGE",135600,34,"0-8","0-15"
"4969",0,12000,"A","MORTGAGE",60000,38,"0-8","Missing"
"4970",0,1000,"C","RENT",7000,24,"Missing","0-15"
"4971",0,15000,"E","OWN",69830,27,"13.5+","0-15"
"4972",0,12000,"B","MORTGAGE",172000,25,"11-13.5","0-15"
"4973",0,10000,"D","MORTGAGE",58000,25,"11-13.5","0-15"
"4974",0,4000,"A","MORTGAGE",85000,25,"0-8","0-15"
"4975",0,10800,"A","MORTGAGE",63000,22,"0-8","0-15"
"4976",0,6000,"B","RENT",21600,26,"8-11","0-15"
"4977",0,7750,"E","RENT",30000,24,"Missing","0-15"
"4978",0,6300,"B","MORTGAGE",57000,39,"8-11","15-30"
"4979",0,16000,"C","RENT",60000,38,"11-13.5","0-15"
"4980",0,3000,"C","RENT",24000,38,"Missing","0-15"
"4981",0,3150,"B","RENT",15300,21,"8-11","0-15"
"4982",0,8500,"B","RENT",25000,25,"11-13.5","0-15"
"4983",0,5000,"B","RENT",53500,26,"11-13.5","0-15"
"4984",0,9000,"B","MORTGAGE",57600,38,"8-11","0-15"
"4985",0,1800,"B","RENT",60000,27,"11-13.5","0-15"
"4986",0,12000,"A","RENT",28080,28,"0-8","0-15"
"4987",0,2000,"C","MORTGAGE",48000,35,"11-13.5","0-15"
"4988",0,14000,"A","MORTGAGE",120000,33,"0-8","0-15"
"4989",0,18000,"A","RENT",75000,31,"8-11","0-15"
"4990",0,14000,"A","MORTGAGE",180000,30,"0-8","0-15"
"4991",0,8000,"B","RENT",40000,31,"11-13.5","0-15"
"4992",0,8400,"A","MORTGAGE",70000,22,"0-8","15-30"
"4993",0,7000,"A","OWN",45000,22,"0-8","0-15"
"4994",0,24000,"D","RENT",55000,35,"13.5+","0-15"
"4995",0,5325,"B","MORTGAGE",82000,24,"Missing","0-15"
"4996",0,10000,"A","RENT",1e+05,28,"0-8","0-15"
"4997",0,4800,"C","MORTGAGE",71000,25,"11-13.5","Missing"
"4998",0,13000,"A","RENT",60000,22,"8-11","0-15"
"4999",0,10000,"A","MORTGAGE",90000,26,"0-8","0-15"
"5000",0,8000,"A","RENT",110000,24,"0-8","0-15"
"5001",0,24000,"B","RENT",130000,48,"8-11","0-15"
"5002",0,4000,"B","RENT",27000,24,"8-11","0-15"
"5003",0,6000,"A","RENT",66400,26,"0-8","0-15"
"5004",1,3200,"B","RENT",37000,21,"8-11","0-15"
"5005",0,3500,"B","RENT",24000,32,"11-13.5","Missing"
"5006",0,5000,"A","MORTGAGE",72000,22,"0-8","15-30"
"5007",0,2700,"A","MORTGAGE",140000,27,"Missing","30-45"
"5008",0,14400,"B","RENT",65000,28,"11-13.5","0-15"
"5009",0,6500,"B","MORTGAGE",52000,26,"8-11","0-15"
"5010",0,18000,"F","RENT",80000,51,"13.5+","0-15"
"5011",0,20000,"B","MORTGAGE",105000,27,"11-13.5","0-15"
"5012",0,14500,"A","RENT",55000,24,"0-8","0-15"
"5013",0,25000,"D","RENT",93600,23,"13.5+","0-15"
"5014",0,1750,"B","MORTGAGE",30000,22,"8-11","0-15"
"5015",0,10000,"B","OWN",55000,29,"11-13.5","0-15"
"5016",0,10000,"A","MORTGAGE",36000,23,"0-8","Missing"
"5017",0,9000,"B","RENT",75000,22,"8-11","0-15"
"5018",0,20000,"B","MORTGAGE",65000,41,"11-13.5","0-15"
"5019",0,3200,"A","RENT",18000,21,"8-11","0-15"
"5020",0,5000,"B","RENT",90000,24,"8-11","0-15"
"5021",0,7500,"D","RENT",82500,22,"11-13.5","0-15"
"5022",0,7500,"E","RENT",50000,26,"13.5+","0-15"
"5023",0,15000,"B","MORTGAGE",65000,25,"11-13.5","0-15"
"5024",0,4000,"A","OWN",41004,25,"0-8","15-30"
"5025",0,2400,"D","MORTGAGE",126000,38,"Missing","0-15"
"5026",0,12000,"B","RENT",39900,25,"8-11","0-15"
"5027",0,19200,"B","MORTGAGE",104740,21,"11-13.5","0-15"
"5028",0,16000,"B","OWN",98000,34,"8-11","15-30"
"5029",0,5000,"A","MORTGAGE",45204,34,"8-11","0-15"
"5030",0,35000,"E","MORTGAGE",2e+05,25,"13.5+","0-15"
"5031",0,10500,"C","MORTGAGE",50000,22,"13.5+","0-15"
"5032",0,5600,"B","RENT",35000,38,"11-13.5","0-15"
"5033",0,5000,"A","RENT",50000,25,"Missing","0-15"
"5034",0,4000,"A","MORTGAGE",110000,26,"0-8","0-15"
"5035",0,7000,"A","MORTGAGE",66352,29,"0-8","0-15"
"5036",0,2800,"E","RENT",46080,31,"13.5+","0-15"
"5037",0,7600,"C","MORTGAGE",64197,33,"11-13.5","0-15"
"5038",0,18000,"A","MORTGAGE",99000,22,"8-11","0-15"
"5039",0,10750,"D","MORTGAGE",37400,35,"13.5+","0-15"
"5040",0,3000,"C","RENT",105000,32,"Missing","0-15"
"5041",0,6000,"A","MORTGAGE",33000,33,"0-8","0-15"
"5042",1,5000,"B","RENT",43900,22,"11-13.5","0-15"
"5043",0,14000,"B","RENT",77700,25,"8-11","0-15"
"5044",1,24000,"B","MORTGAGE",70000,34,"8-11","0-15"
"5045",0,15000,"C","OWN",42000,28,"11-13.5","0-15"
"5046",0,1500,"C","RENT",24000,21,"13.5+","0-15"
"5047",0,14400,"B","RENT",88068,26,"Missing","15-30"
"5048",0,12000,"B","RENT",35000,27,"8-11","0-15"
"5049",0,14000,"C","MORTGAGE",45000,29,"11-13.5","0-15"
"5050",0,4800,"A","MORTGAGE",53004,25,"0-8","0-15"
"5051",0,1800,"B","OWN",50000,26,"11-13.5","0-15"
"5052",0,35000,"D","RENT",125000,23,"13.5+","0-15"
"5053",0,7000,"A","RENT",39996,29,"8-11","0-15"
"5054",0,8000,"C","RENT",42500,25,"Missing","0-15"
"5055",0,8000,"A","MORTGAGE",32000,29,"0-8","15-30"
"5056",0,4500,"A","MORTGAGE",39000,25,"0-8","0-15"
"5057",0,10000,"A","MORTGAGE",65000,24,"0-8","0-15"
"5058",0,3000,"A","OWN",20000,29,"0-8","0-15"
"5059",1,11000,"D","MORTGAGE",52500,29,"11-13.5","0-15"
"5060",0,2700,"C","MORTGAGE",45000,25,"Missing","0-15"
"5061",0,4800,"C","OWN",95000,24,"11-13.5","0-15"
"5062",0,7200,"C","RENT",30000,29,"13.5+","Missing"
"5063",0,16000,"A","MORTGAGE",72000,23,"0-8","0-15"
"5064",0,10000,"B","MORTGAGE",96000,26,"8-11","0-15"
"5065",1,5000,"D","RENT",46000,26,"13.5+","0-15"
"5066",0,10200,"A","MORTGAGE",64000,30,"0-8","0-15"
"5067",0,5125,"B","RENT",60000,22,"11-13.5","0-15"
"5068",0,8400,"A","MORTGAGE",120000,27,"0-8","0-15"
"5069",0,30000,"D","RENT",160000,61,"Missing","0-15"
"5070",0,8500,"B","MORTGAGE",70000,29,"11-13.5","0-15"
"5071",0,3200,"A","MORTGAGE",48000,25,"0-8","0-15"
"5072",0,17000,"A","OWN",44004,23,"0-8","30-45"
"5073",0,25000,"B","RENT",66000,29,"11-13.5","0-15"
"5074",0,4800,"A","MORTGAGE",79000,34,"8-11","0-15"
"5075",0,4000,"A","RENT",41004,23,"0-8","0-15"
"5076",0,12000,"D","MORTGAGE",52000,24,"13.5+","0-15"
"5077",0,3000,"A","MORTGAGE",75000,24,"0-8","15-30"
"5078",1,7000,"A","MORTGAGE",61000,24,"0-8","Missing"
"5079",0,5000,"A","MORTGAGE",65000,25,"0-8","15-30"
"5080",0,1200,"A","RENT",85000,37,"8-11","15-30"
"5081",0,10000,"B","RENT",55000,23,"8-11","0-15"
"5082",0,6200,"A","MORTGAGE",62000,24,"Missing","0-15"
"5083",0,12000,"A","RENT",91200,34,"0-8","0-15"
"5084",0,15000,"B","RENT",60000,36,"Missing","0-15"
"5085",0,8000,"A","RENT",64000,57,"8-11","15-30"
"5086",0,11850,"D","RENT",48500,22,"13.5+","0-15"
"5087",0,4500,"B","MORTGAGE",56000,23,"11-13.5","15-30"
"5088",1,3400,"D","RENT",32004,32,"Missing","0-15"
"5089",0,6000,"C","RENT",27000,32,"11-13.5","0-15"
"5090",0,12000,"B","RENT",78000,28,"8-11","0-15"
"5091",0,3600,"A","RENT",45000,24,"0-8","0-15"
"5092",0,4200,"A","RENT",69000,26,"0-8","0-15"
"5093",0,10000,"A","MORTGAGE",1e+05,24,"0-8","15-30"
"5094",0,9700,"A","MORTGAGE",63000,23,"0-8","0-15"
"5095",0,7250,"A","RENT",20800,30,"0-8","0-15"
"5096",0,6500,"A","MORTGAGE",30000,26,"0-8","0-15"
"5097",0,4000,"B","RENT",72000,31,"8-11","15-30"
"5098",0,15000,"D","RENT",65000,34,"Missing","0-15"
"5099",0,10000,"A","RENT",55000,24,"8-11","0-15"
"5100",0,5000,"B","RENT",30000,29,"11-13.5","0-15"
"5101",0,2700,"F","RENT",52200,25,"13.5+","0-15"
"5102",1,25000,"F","MORTGAGE",265000,25,"13.5+","0-15"
"5103",0,2000,"C","RENT",15996,25,"11-13.5","0-15"
"5104",0,2500,"E","RENT",33500,23,"13.5+","0-15"
"5105",0,2600,"C","RENT",27000,21,"11-13.5","0-15"
"5106",0,6000,"B","RENT",65000,46,"11-13.5","0-15"
"5107",0,10000,"C","RENT",50000,22,"11-13.5","0-15"
"5108",0,10000,"E","MORTGAGE",85680,27,"13.5+","0-15"
"5109",0,8000,"A","RENT",15500,21,"0-8","0-15"
"5110",1,20000,"C","MORTGAGE",98000,27,"11-13.5","0-15"
"5111",0,20000,"C","RENT",75000,22,"Missing","0-15"
"5112",0,15000,"B","MORTGAGE",69996,22,"11-13.5","0-15"
"5113",0,10000,"A","RENT",59600,24,"0-8","15-30"
"5114",0,10000,"A","MORTGAGE",120000,23,"Missing","Missing"
"5115",0,9000,"B","RENT",85000,27,"8-11","0-15"
"5116",0,12000,"A","OWN",80000,31,"0-8","0-15"
"5117",0,3250,"A","RENT",17004,22,"0-8","0-15"
"5118",1,25000,"B","MORTGAGE",86000,27,"11-13.5","0-15"
"5119",0,1800,"C","RENT",48000,21,"11-13.5","0-15"
"5120",0,12000,"A","RENT",29435,24,"0-8","15-30"
"5121",0,13000,"A","MORTGAGE",70400,32,"0-8","0-15"
"5122",1,8500,"A","RENT",27000,37,"8-11","0-15"
"5123",0,15000,"D","MORTGAGE",133000,35,"13.5+","0-15"
"5124",0,15000,"C","RENT",28896,28,"11-13.5","0-15"
"5125",0,4200,"A","MORTGAGE",33600,23,"Missing","0-15"
"5126",0,1800,"B","RENT",21000,24,"8-11","0-15"
"5127",0,10000,"B","MORTGAGE",92004,29,"8-11","0-15"
"5128",0,5000,"A","RENT",106000,23,"0-8","0-15"
"5129",0,12000,"B","MORTGAGE",105000,28,"8-11","0-15"
"5130",0,5000,"B","RENT",35000,24,"11-13.5","0-15"
"5131",0,5000,"A","RENT",38250,27,"0-8","0-15"
"5132",0,2250,"A","MORTGAGE",86399,27,"Missing","0-15"
"5133",0,1000,"A","RENT",40000,23,"0-8","0-15"
"5134",0,25000,"A","MORTGAGE",69000,25,"0-8","15-30"
"5135",0,1775,"A","RENT",22800,23,"0-8","0-15"
"5136",0,12000,"B","MORTGAGE",1e+05,27,"8-11","0-15"
"5137",0,10000,"B","RENT",45000,29,"Missing","0-15"
"5138",0,3200,"B","RENT",30000,21,"11-13.5","0-15"
"5139",1,6500,"D","MORTGAGE",54000,22,"13.5+","0-15"
"5140",0,15000,"B","MORTGAGE",95000,35,"11-13.5","15-30"
"5141",0,12000,"C","MORTGAGE",60000,22,"13.5+","15-30"
"5142",0,12000,"A","RENT",125000,26,"0-8","0-15"
"5143",1,2400,"B","RENT",12000,31,"11-13.5","0-15"
"5144",0,12000,"B","MORTGAGE",154000,54,"11-13.5","0-15"
"5145",0,10200,"A","MORTGAGE",55000,25,"8-11","0-15"
"5146",0,6000,"C","RENT",36000,25,"13.5+","0-15"
"5147",0,8600,"A","RENT",40000,22,"0-8","0-15"
"5148",0,1600,"C","MORTGAGE",130000,31,"13.5+","15-30"
"5149",0,24250,"E","MORTGAGE",60996,28,"13.5+","0-15"
"5150",0,1000,"B","MORTGAGE",36000,21,"11-13.5","0-15"
"5151",0,20000,"B","RENT",52000,25,"11-13.5","0-15"
"5152",0,3000,"B","RENT",42000,22,"11-13.5","0-15"
"5153",0,7000,"A","RENT",48000,23,"8-11","0-15"
"5154",0,12000,"B","RENT",50000,27,"8-11","0-15"
"5155",1,8800,"A","MORTGAGE",60000,31,"0-8","15-30"
"5156",0,8000,"C","MORTGAGE",96000,33,"13.5+","0-15"
"5157",0,4000,"A","MORTGAGE",50000,27,"Missing","0-15"
"5158",1,18000,"D","RENT",71000,25,"13.5+","0-15"
"5159",0,3050,"A","MORTGAGE",60000,26,"0-8","0-15"
"5160",0,4000,"C","OWN",49200,24,"11-13.5","15-30"
"5161",1,35000,"E","RENT",85000,31,"13.5+","0-15"
"5162",0,1000,"B","OWN",28176,25,"8-11","0-15"
"5163",0,4000,"B","RENT",21000,21,"11-13.5","0-15"
"5164",0,12000,"C","RENT",42000,33,"13.5+","0-15"
"5165",0,5000,"C","RENT",16800,32,"13.5+","0-15"
"5166",0,5100,"C","RENT",40000,35,"13.5+","0-15"
"5167",0,10625,"C","MORTGAGE",34000,27,"11-13.5","0-15"
"5168",0,7000,"A","RENT",28800,23,"0-8","0-15"
"5169",0,5600,"B","OWN",50000,22,"11-13.5","0-15"
"5170",0,3600,"B","RENT",30000,23,"8-11","0-15"
"5171",1,15000,"D","RENT",37000,22,"Missing","15-30"
"5172",1,4000,"B","RENT",12000,28,"Missing","0-15"
"5173",1,6000,"D","RENT",60000,23,"13.5+","0-15"
"5174",0,6000,"C","MORTGAGE",60000,27,"11-13.5","45+"
"5175",0,8000,"A","MORTGAGE",55000,31,"0-8","0-15"
"5176",0,18225,"B","RENT",50000,23,"8-11","0-15"
"5177",0,3000,"C","MORTGAGE",130000,22,"11-13.5","0-15"
"5178",0,8000,"B","RENT",40000,24,"8-11","0-15"
"5179",0,12000,"E","MORTGAGE",70000,24,"13.5+","0-15"
"5180",0,2200,"D","RENT",50004,32,"13.5+","0-15"
"5181",0,12800,"B","MORTGAGE",1e+05,26,"8-11","0-15"
"5182",0,15000,"B","MORTGAGE",120000,47,"8-11","0-15"
"5183",0,7500,"A","RENT",60000,22,"0-8","0-15"
"5184",0,7500,"A","MORTGAGE",83000,29,"8-11","45+"
"5185",0,17050,"B","MORTGAGE",60000,36,"11-13.5","0-15"
"5186",0,6000,"A","RENT",40000,23,"8-11","0-15"
"5187",0,5000,"B","OWN",42000,33,"8-11","Missing"
"5188",0,6000,"A","OWN",24000,27,"8-11","0-15"
"5189",0,5600,"B","MORTGAGE",59000,21,"11-13.5","0-15"
"5190",0,12000,"D","RENT",57840,23,"13.5+","0-15"
"5191",1,4000,"C","MORTGAGE",74551.92,26,"13.5+","0-15"
"5192",0,4500,"A","RENT",30996,25,"0-8","0-15"
"5193",0,6000,"A","MORTGAGE",130000,23,"0-8","15-30"
"5194",0,9000,"B","RENT",50000,23,"11-13.5","0-15"
"5195",0,4000,"B","MORTGAGE",72500,35,"8-11","0-15"
"5196",0,12000,"B","RENT",77000,26,"11-13.5","0-15"
"5197",1,5000,"B","RENT",52000,43,"8-11","0-15"
"5198",0,15000,"D","MORTGAGE",216000,28,"13.5+","15-30"
"5199",0,8000,"A","MORTGAGE",78000,32,"0-8","0-15"
"5200",0,11525,"B","RENT",78262.34,27,"Missing","0-15"
"5201",0,30000,"B","MORTGAGE",70000,37,"8-11","0-15"
"5202",0,16800,"C","MORTGAGE",75000,23,"11-13.5","0-15"
"5203",0,1350,"C","RENT",69600,22,"11-13.5","0-15"
"5204",0,10000,"B","RENT",60000,34,"8-11","0-15"
"5205",1,24000,"C","MORTGAGE",90000,24,"13.5+","0-15"
"5206",0,8000,"D","RENT",35000,32,"13.5+","0-15"
"5207",0,6800,"A","MORTGAGE",63000,23,"0-8","15-30"
"5208",0,18000,"B","MORTGAGE",140000,48,"8-11","0-15"
"5209",0,12000,"C","RENT",60000,34,"11-13.5","0-15"
"5210",0,6000,"C","RENT",60000,29,"13.5+","0-15"
"5211",0,7500,"E","RENT",50000,23,"13.5+","0-15"
"5212",0,15000,"B","MORTGAGE",96339,29,"11-13.5","0-15"
"5213",0,7000,"A","MORTGAGE",84000,31,"0-8","0-15"
"5214",0,17500,"B","MORTGAGE",48000,44,"11-13.5","0-15"
"5215",0,12000,"A","RENT",47500,29,"8-11","0-15"
"5216",0,3000,"E","RENT",43000,22,"13.5+","0-15"
"5217",0,20000,"B","OWN",63400,26,"8-11","0-15"
"5218",0,3500,"C","RENT",68000,31,"11-13.5","0-15"
"5219",1,1200,"D","RENT",20400,23,"13.5+","0-15"
"5220",0,16000,"C","MORTGAGE",89000,22,"11-13.5","0-15"
"5221",0,6000,"B","RENT",40000,32,"11-13.5","0-15"
"5222",0,2500,"A","MORTGAGE",32500,22,"0-8","0-15"
"5223",0,3200,"A","RENT",20000,23,"0-8","0-15"
"5224",0,4800,"B","RENT",45243.12,26,"8-11","0-15"
"5225",0,5000,"C","RENT",45000,28,"11-13.5","0-15"
"5226",0,3200,"B","RENT",38000,27,"11-13.5","15-30"
"5227",0,2000,"A","RENT",26400,27,"0-8","0-15"
"5228",0,35000,"B","MORTGAGE",275000,27,"Missing","0-15"
"5229",0,12000,"D","MORTGAGE",72000,22,"13.5+","0-15"
"5230",0,12000,"B","MORTGAGE",1e+05,24,"11-13.5","0-15"
"5231",0,15000,"B","MORTGAGE",51000,32,"11-13.5","0-15"
"5232",0,3000,"A","MORTGAGE",66000,35,"0-8","0-15"
"5233",0,5000,"A","OWN",40000,35,"0-8","0-15"
"5234",0,10000,"B","RENT",50000,24,"11-13.5","0-15"
"5235",1,16000,"C","MORTGAGE",110000,24,"13.5+","0-15"
"5236",0,4500,"B","MORTGAGE",41000,23,"8-11","0-15"
"5237",0,3000,"A","RENT",45000,24,"0-8","15-30"
"5238",0,8500,"B","RENT",38400,25,"8-11","15-30"
"5239",1,8000,"B","MORTGAGE",52000,22,"11-13.5","0-15"
"5240",0,5000,"C","MORTGAGE",45000,22,"11-13.5","0-15"
"5241",0,9600,"G","RENT",34800,22,"13.5+","0-15"
"5242",0,9500,"B","MORTGAGE",35004,30,"11-13.5","0-15"
"5243",1,35000,"F","RENT",120366.05,23,"13.5+","0-15"
"5244",0,12000,"C","RENT",40000,22,"11-13.5","0-15"
"5245",0,1000,"A","OTHER",85000,46,"0-8","0-15"
"5246",1,25000,"B","MORTGAGE",120000,32,"8-11","15-30"
"5247",0,6500,"B","MORTGAGE",38492,23,"Missing","0-15"
"5248",0,20000,"B","RENT",65004,26,"11-13.5","0-15"
"5249",0,14000,"A","MORTGAGE",85000,25,"0-8","0-15"
"5250",0,5500,"A","MORTGAGE",65000,24,"0-8","0-15"
"5251",0,8000,"C","RENT",90000,26,"13.5+","0-15"
"5252",0,15000,"A","MORTGAGE",118000,25,"0-8","0-15"
"5253",0,11200,"D","MORTGAGE",43008,21,"13.5+","0-15"
"5254",0,7000,"A","RENT",49896,33,"Missing","0-15"
"5255",0,3200,"B","RENT",28000,22,"8-11","0-15"
"5256",0,10000,"B","MORTGAGE",73000,24,"11-13.5","0-15"
"5257",1,3000,"C","RENT",55000,22,"11-13.5","0-15"
"5258",0,6000,"E","RENT",54000,26,"13.5+","0-15"
"5259",0,8400,"A","RENT",70000,37,"0-8","0-15"
"5260",1,9800,"C","OWN",62000,33,"13.5+","0-15"
"5261",0,7000,"C","MORTGAGE",48000,25,"11-13.5","0-15"
"5262",0,12000,"A","OWN",125000,25,"0-8","0-15"
"5263",0,4000,"A","RENT",20000,25,"0-8","0-15"
"5264",0,12400,"B","RENT",56324,22,"8-11","0-15"
"5265",0,8000,"D","RENT",30000,42,"13.5+","0-15"
"5266",0,10000,"A","MORTGAGE",83000,23,"0-8","0-15"
"5267",1,20000,"B","RENT",78000,23,"11-13.5","0-15"
"5268",0,7200,"A","MORTGAGE",51000,33,"0-8","0-15"
"5269",0,9000,"A","MORTGAGE",130008,23,"0-8","0-15"
"5270",0,9000,"D","MORTGAGE",46113.6,23,"13.5+","0-15"
"5271",0,7200,"A","RENT",42000,21,"0-8","0-15"
"5272",0,5000,"D","RENT",55000,22,"13.5+","0-15"
"5273",0,3000,"B","MORTGAGE",81996,28,"11-13.5","15-30"
"5274",0,17500,"D","MORTGAGE",92400,27,"Missing","0-15"
"5275",0,2600,"B","RENT",9600,29,"11-13.5","0-15"
"5276",0,7000,"D","RENT",40000,21,"13.5+","0-15"
"5277",0,10400,"A","RENT",30456,27,"0-8","0-15"
"5278",0,11200,"A","MORTGAGE",54000,32,"0-8","30-45"
"5279",1,15000,"C","MORTGAGE",48000,51,"13.5+","0-15"
"5280",0,4000,"B","RENT",34000,23,"11-13.5","0-15"
"5281",0,8000,"A","MORTGAGE",110000,24,"0-8","0-15"
"5282",0,8000,"A","MORTGAGE",63000,32,"0-8","0-15"
"5283",0,9000,"B","RENT",33000,22,"11-13.5","0-15"
"5284",0,7500,"D","RENT",90000,23,"13.5+","0-15"
"5285",0,3825,"C","OWN",21000,23,"13.5+","Missing"
"5286",0,10000,"B","MORTGAGE",65000,42,"8-11","15-30"
"5287",0,25000,"B","MORTGAGE",95000,30,"11-13.5","15-30"
"5288",0,2375,"B","RENT",71004,35,"8-11","0-15"
"5289",0,10500,"C","RENT",40000,28,"13.5+","0-15"
"5290",0,12300,"A","MORTGAGE",56864,28,"0-8","0-15"
"5291",1,1600,"C","RENT",38400,24,"13.5+","0-15"
"5292",0,12500,"B","RENT",63000,22,"8-11","0-15"
"5293",0,6000,"B","RENT",42000,25,"11-13.5","0-15"
"5294",0,16000,"A","RENT",69000,31,"0-8","0-15"
"5295",0,12000,"B","RENT",40000,37,"8-11","0-15"
"5296",0,7500,"C","RENT",65000,38,"11-13.5","0-15"
"5297",0,10000,"A","RENT",30000,31,"8-11","0-15"
"5298",0,6000,"A","RENT",75000,28,"0-8","0-15"
"5299",0,6000,"B","RENT",114000,32,"8-11","15-30"
"5300",1,8000,"C","RENT",21996,25,"13.5+","0-15"
"5301",0,18000,"B","RENT",85000,25,"11-13.5","0-15"
"5302",0,7000,"B","MORTGAGE",66360,31,"11-13.5","0-15"
"5303",0,2200,"D","RENT",45500,27,"Missing","0-15"
"5304",1,5000,"C","RENT",16800,24,"13.5+","0-15"
"5305",0,7500,"B","MORTGAGE",129996,25,"11-13.5","0-15"
"5306",0,3000,"A","RENT",8004,21,"0-8","0-15"
"5307",0,7500,"D","RENT",115000,29,"13.5+","0-15"
"5308",1,16000,"F","RENT",63175.25,22,"13.5+","0-15"
"5309",0,8000,"D","RENT",48000,24,"13.5+","15-30"
"5310",0,15000,"C","MORTGAGE",66000,25,"13.5+","0-15"
"5311",0,9800,"A","RENT",48000,27,"8-11","0-15"
"5312",0,4000,"B","RENT",42000,32,"11-13.5","0-15"
"5313",0,10000,"D","RENT",42900,26,"Missing","0-15"
"5314",0,4000,"B","MORTGAGE",55000,31,"11-13.5","15-30"
"5315",0,15000,"C","MORTGAGE",77927,23,"11-13.5","0-15"
"5316",1,9000,"B","MORTGAGE",43700,25,"11-13.5","0-15"
"5317",0,8875,"D","RENT",38000,30,"13.5+","0-15"
"5318",1,18500,"A","RENT",112000,31,"0-8","0-15"
"5319",0,15000,"C","MORTGAGE",70400,27,"Missing","0-15"
"5320",0,8000,"C","RENT",96500,26,"13.5+","0-15"
"5321",1,3000,"A","RENT",28800,27,"0-8","0-15"
"5322",0,12000,"B","RENT",42000,28,"11-13.5","0-15"
"5323",0,15025,"A","MORTGAGE",49200,30,"0-8","0-15"
"5324",0,6000,"C","RENT",54000,23,"11-13.5","0-15"
"5325",0,6000,"C","MORTGAGE",50000,24,"13.5+","0-15"
"5326",0,14725,"B","RENT",48000,37,"Missing","0-15"
"5327",0,3000,"E","RENT",38400,24,"13.5+","0-15"
"5328",1,4000,"B","MORTGAGE",35000,28,"8-11","0-15"
"5329",0,20000,"C","RENT",75000,28,"11-13.5","0-15"
"5330",0,3000,"A","MORTGAGE",1e+05,39,"0-8","0-15"
"5331",0,2500,"B","MORTGAGE",68000,28,"11-13.5","0-15"
"5332",0,12000,"C","MORTGAGE",80000,24,"11-13.5","0-15"
"5333",0,8000,"B","RENT",85000,29,"8-11","0-15"
"5334",0,9600,"A","MORTGAGE",48000,24,"Missing","0-15"
"5335",0,8000,"B","MORTGAGE",60000,48,"8-11","0-15"
"5336",0,7300,"B","RENT",35000,29,"11-13.5","0-15"
"5337",0,13000,"C","MORTGAGE",55000,22,"13.5+","0-15"
"5338",0,9250,"A","MORTGAGE",66000,27,"8-11","0-15"
"5339",0,10000,"B","MORTGAGE",60000,34,"8-11","0-15"
"5340",0,2300,"B","RENT",62400,25,"11-13.5","0-15"
"5341",1,25000,"B","MORTGAGE",49600,23,"Missing","0-15"
"5342",0,10000,"E","OWN",20000,28,"Missing","0-15"
"5343",0,3500,"A","RENT",20004,32,"0-8","15-30"
"5344",0,5000,"A","RENT",24000,22,"8-11","0-15"
"5345",0,8000,"A","RENT",19800,22,"Missing","0-15"
"5346",0,4000,"D","RENT",32160,27,"13.5+","0-15"
"5347",0,25000,"B","OWN",45996,25,"11-13.5","0-15"
"5348",1,8000,"A","RENT",39000,29,"0-8","0-15"
"5349",1,11500,"B","MORTGAGE",55000,32,"8-11","0-15"
"5350",0,1800,"D","RENT",50000,39,"13.5+","0-15"
"5351",0,8000,"C","MORTGAGE",55000,29,"13.5+","15-30"
"5352",0,10000,"B","MORTGAGE",52000,26,"8-11","0-15"
"5353",0,8000,"A","MORTGAGE",75000,30,"0-8","0-15"
"5354",0,12000,"C","MORTGAGE",42000,23,"13.5+","15-30"
"5355",0,14075,"B","RENT",24000,23,"Missing","0-15"
"5356",0,1000,"B","RENT",23712,25,"11-13.5","15-30"
"5357",0,13200,"A","OWN",51700,26,"0-8","0-15"
"5358",0,8800,"B","RENT",65500,29,"8-11","0-15"
"5359",0,6500,"A","MORTGAGE",38500,21,"0-8","15-30"
"5360",1,1500,"B","RENT",30000,29,"11-13.5","0-15"
"5361",0,5000,"B","RENT",70000,38,"11-13.5","0-15"
"5362",0,12000,"A","RENT",70000,25,"8-11","15-30"
"5363",0,6000,"D","MORTGAGE",36000,28,"13.5+","Missing"
"5364",0,10000,"B","RENT",32400,40,"8-11","0-15"
"5365",0,6000,"A","MORTGAGE",26400,24,"8-11","0-15"
"5366",0,6600,"D","RENT",47838,22,"13.5+","0-15"
"5367",0,6000,"C","MORTGAGE",96000,22,"11-13.5","0-15"
"5368",0,5825,"C","RENT",25000,22,"13.5+","0-15"
"5369",0,10650,"B","MORTGAGE",55000,28,"11-13.5","0-15"
"5370",0,9800,"B","RENT",38400,30,"11-13.5","0-15"
"5371",0,6000,"B","MORTGAGE",54120,27,"11-13.5","0-15"
"5372",0,5600,"B","OWN",66000,33,"8-11","0-15"
"5373",0,4750,"C","RENT",15600,25,"13.5+","0-15"
"5374",0,8450,"A","RENT",42000,30,"8-11","0-15"
"5375",0,21000,"A","MORTGAGE",88200,22,"0-8","15-30"
"5376",0,4800,"A","MORTGAGE",65000,29,"Missing","0-15"
"5377",0,10000,"A","RENT",31000,22,"Missing","0-15"
"5378",0,9000,"A","MORTGAGE",66996,29,"8-11","0-15"
"5379",0,10000,"C","MORTGAGE",42000,34,"13.5+","0-15"
"5380",0,16000,"A","RENT",35500,24,"Missing","0-15"
"5381",0,18200,"A","MORTGAGE",80000,25,"0-8","0-15"
"5382",0,3000,"B","RENT",28000,24,"8-11","0-15"
